仿真序号,NPV,总需求,总产量,地球补给,平均利用率,自给自足率,最终产能,产能扩张次数
1,14661098.487286422,6417.7635918563465,5672.379476141113,121.38822820043166,0.4288866932473115,0.8838560964350464,963.060361360034,3
2,20654295.446834587,15972.883916594332,12546.934660032934,62.735905082692554,0.3268187854959084,0.7855146713360787,4201.3622160083405,4
3,9404308.120018799,5104.797720619612,4408.854116190684,55.92473210744113,0.3859321125893912,0.8636687205806746,1197.5162408355593,4
4,4311309.819612326,1835.196150714752,1463.042439780417,44.710444975786416,0.4738464579275155,0.797213114909056,286.9274815282325,3
5,22120804.112464517,12290.977642402679,10521.92363674685,231.57315794802957,0.37013807743351257,0.8560688940192386,1925.791990198298,3
6,16602713.470480839,9237.24615882446,8274.083272519847,137.08684942166724,0.38044813748978584,0.8957305164608511,2086.693776214278,4
7,16472169.03839497,12107.810591732243,9972.007073147455,95.50894221301672,0.33031353906154026,0.8236011785612826,2896.621528896089,4
8,21757435.20875301,14033.761590574712,11791.739233410513,64.12619131662268,0.335870803979425,0.8402408119381211,3492.187109583511,4
9,18196585.637107946,15752.26954996141,12301.762267360751,127.60043421076362,0.30660730558428073,0.7809517370397517,4117.476767850003,4
10,14223034.557138074,13154.376714553073,10265.124317963708,396.6457305069084,0.29180379786994465,0.7803580922695561,4924.508862966604,5
11,29373818.389331225,26922.498680585304,18973.268080239643,685.3331672763228,0.33169428919792837,0.7047365218712737,7090.7904205200975,4
12,26615739.900004193,22619.809674602326,19404.62153602104,23.84468309594751,0.27061632675544967,0.8578596290228153,7599.774589403332,5
13,3969757.8070638347,2228.0085138846352,1837.0732824558816,15.107645237612962,0.37286981051744217,0.8245360244395386,518.6373854391051,4
14,13008826.764830729,9824.08213143026,7798.699318325106,99.45028182176299,0.3353455963470632,0.7938349063038336,2502.416479417555,4
15,25215481.409388177,17412.327267655255,15255.982610461362,349.87736489688865,0.29320463683828507,0.8761598823610748,3910.581922875592,4
16,10568241.120394642,9234.517893771623,6971.497093065144,20.31953747622729,0.28908085712869247,0.754938933819944,3424.7742485651556,5
17,3969563.454452628,2057.9536159454547,1771.0005922681346,62.95625089142753,0.34385236154195703,0.8605639012201499,328.3662608372939,3
18,4340424.038378061,2602.79603567772,1969.036542802096,41.92218562879617,0.37008422968006344,0.7565081995713873,649.7461801080973,4
19,13874555.772775125,10321.43798141809,8398.03722679278,36.82220867400622,0.326588847719848,0.8136499237714695,2599.671630716411,4
20,12641799.961467935,7608.295243529385,6375.977041211743,67.81842046561559,0.3822233645117566,0.8380296554125329,1732.978247001003,4
21,8974656.454961542,3937.7607620244344,3648.3236429089243,50.11869030400556,0.42609138061648955,0.9264970279792447,574.9849335295391,3
22,11532726.571232954,10369.736386947568,8193.818418102246,4.223823896393322,0.2766100387881147,0.7901665107336615,3682.8140632124923,5
23,4645760.627675354,1990.0837480160553,1748.9962971137486,22.463626685262888,0.4347844029711098,0.8788556254767417,311.4953060626503,3
24,7754409.906136729,4944.887890837916,4049.9656981249,64.94519047642694,0.36462170538091626,0.8190207316183724,1175.8985343854915,4
25,37820733.36932911,25119.62690168157,20884.209730222025,2.3183571378475243,0.37036641750516897,0.8313901242229033,6061.859026444525,4
26,7222142.907834862,3202.19478962496,2652.090381023127,71.60505181878763,0.4282785635429597,0.8282101980853386,749.1958416135604,4
27,33466085.75599709,30209.503808151785,22955.593235301152,168.43928480298032,0.3043106185986494,0.7598798504299423,8273.48755285856,4
28,13507514.524264196,5639.348258638992,5147.35967029642,136.41707652818,0.40633020497980094,0.9127578993567407,824.0783307096583,3
29,5809793.811568145,3111.194588364126,2688.423216926169,61.2778720169131,0.36375536184945345,0.8641128481583497,742.7649807990254,4
30,8126110.458022598,4246.157087963534,3646.8489260633014,20.554636713361987,0.3707238373926772,0.8588586928168355,684.1613143853212,3
31,14260716.099929962,11238.300346018377,9189.446636828026,9.711987107593087,0.2999828647807801,0.8176900735780531,2851.413441999719,4
32,26825052.66478423,17702.013935116556,14158.99875854346,28.91097867040653,0.342407435849333,0.7998524241614903,4774.445116600986,4
33,27593223.430644307,19441.229168774717,14187.182849511995,257.4844436928389,0.36411761713484053,0.7297472153817599,3279.9269058376212,3
34,31489977.237564377,24088.82109049497,20200.002491488558,49.65032043241058,0.3237523369698761,0.8385633491818796,8617.135414853023,5
35,31568590.835510176,32394.557434370217,23493.09380034181,1027.0121609021835,0.2835850819991533,0.7252173099736788,8425.271083437387,4
36,9818405.280555978,4586.8239722006765,4124.709968281046,28.392666733638034,0.4024123197724407,0.8992518555932468,695.248858994222,3
37,31197241.74887269,23720.894223328025,18680.822306347633,180.0646331885066,0.3481586848675339,0.7875260574273041,6099.543496384457,4
38,14558644.94752484,8984.632211402512,7765.315562814591,2.9181648972866974,0.389503453035959,0.8642886408816524,2155.338712975087,4
39,15957179.218329616,15554.332288174613,10555.169594130282,735.4975104142445,0.29180366899421684,0.6785999809297497,4547.23286774231,4
40,4941683.409793734,2594.6032325000074,2308.619110902466,26.376827051378715,0.3608549498948637,0.8897773200868235,390.20212464982285,3
