仿真序号,NPV,总需求,总产量,地球补给,平均利用率,自给自足率,最终产能,产能扩张次数
1,2930685.0515062422,463.06139620212025,360.34319908113025,1.3154766064170986,0.6022115662369344,0.7781758575354123,135.35864891347626,3
2,1729693.1762936637,281.8110817990718,195.89109318525263,8.032222725705811,0.6143507933416681,0.6951149398905498,64.0803158714927,2
3,1721417.7024414479,221.01158287994986,184.63865134126675,4.541033065420142,0.6660268661305926,0.8354252249374625,45.18220225019232,2
4,1417736.7990131758,157.5263610485638,141.92201264881575,3.6178276063459496,0.6512150862335655,0.9009413516831167,30.829615849390372,2
5,2759081.4117536484,360.94590780036594,304.85359832467316,0,0.6605787850041142,0.8445963556768826,74.61044743434223,2
6,2370115.0161413783,370.736511861759,290.78556060096525,8.158612711873179,0.6386612434052926,0.7843456236363198,107.30382499123431,3
7,1425321.517727421,191.76452348202838,151.3782943062765,2.968202064772669,0.6884661797034728,0.7893967641020068,39.919906957049434,2
8,1787682.2194310988,239.41764997167505,197.031287158049,1.6707812915033202,0.644630862497328,0.8229605761369695,53.43862575707528,2
9,1250110.7313100803,149.93762980027566,133.96792715683264,1.6197273334531836,0.7213802244392944,0.8934910291384794,38.069010978680524,3
10,1881247.711862579,222.67784566806728,199.02430877743632,0,0.6404038736894588,0.8937768738525974,47.61493241879173,2
11,1708871.7080233975,257.2335165629351,195.57296741851297,11.909722211017158,0.6474715301324334,0.7602934875349489,59.73427403061189,2
12,1969487.8418204524,305.4242675651712,248.88337226633035,11.825237674610776,0.6354819943490785,0.8148775283981775,93.1631441091749,3
13,1037445.584278135,118.15476060032081,106.5307019600547,3.6057870687677296,0.6439203492865845,0.9016200567695573,22.315703844437763,2
14,1209887.9087968864,149.95443020015972,125.16639436023296,1.5699826848711838,0.7105889033766846,0.8346962086625943,30.5932251155716,2
15,1700327.3084444916,212.17728047588236,180.66988906087545,4.368623269476174,0.7082588979812144,0.8515044054465187,41.51431156900965,2
16,1477063.7686108253,233.2614844028389,171.06642643709787,9.851609869621372,0.6496662920066323,0.7333676490786145,55.261978176516465,2
17,958574.4950683125,97.7813867264806,93.65084919765194,2.7678213211813625,0.6452835238355284,0.9577574253433035,18.738408622599383,2
18,1304932.840393475,159.97125224925114,140.8178886951273,2.972842617140567,0.6827692933734159,0.8802699654792913,39.77075410710706,3
19,1474710.9743460133,192.00946269049015,160.6280926477138,0.9633367071961857,0.7049340555874399,0.8365634193072995,51.056520093193555,3
20,2091553.534084141,280.57488842615373,240.32677232088267,3.122665286604064,0.6060101899206747,0.856551253282012,71.89450065614619,3
21,1686561.1762473232,207.6427099000336,180.39936229507202,3.554657628407864,0.6591483500583433,0.868796994519685,42.91493321203796,2
22,1362054.1582233193,148.5618562310594,139.7827464231869,2.0852559249831746,0.706456957185212,0.9409060304536159,27.71676766271924,2
23,1383234.318745539,155.07609529302638,144.053398139694,6.266525507285102,0.6720501426228107,0.9289207202921619,28.417644182446764,2
24,1440776.9675309223,173.18174575098558,150.13425585432222,1.6856310829576076,0.7315945022429831,0.8669173255141863,32.8451305030712,2
25,1733159.6329446884,239.7188494912521,190.01514839716987,8.045701395966896,0.6901627401248335,0.7926583529014641,54.30303643012784,2
26,2355602.164801095,328.3088182586421,270.47897642663287,1.0293384191749624,0.6764169355087745,0.8238553501586096,86.8245128060809,3
27,1636928.6442955795,228.33660837104705,186.399175808438,0.8692532359899986,0.6431266547930327,0.8163350464833886,65.33840190149982,3
28,2109388.1644985476,328.4352139842091,238.98740539745592,8.960138271109564,0.636027944528611,0.7276546339179886,73.76301156780916,2
29,1733642.022097709,202.603623614653,186.04851402167148,3.664075872823915,0.6506626275110005,0.9182881860767262,49.85429617273454,3
30,1515899.689506906,203.7542766929382,168.89188813681318,2.890047069059875,0.6932804871077027,0.8288998438611263,54.31423735273933,3
31,1475681.9061775894,182.4930777023773,155.20079096330784,4.0488361087580405,0.7501530278208088,0.8504475507636533,35.92999234736431,2
32,3556477.762914815,507.73300722571673,428.8572618129224,10.193092412845449,0.5595148946420662,0.8446511369355794,137.33578201662897,3
33,2269843.9066771087,338.482739471747,269.2215722829321,1.3068929925283783,0.6240939149538299,0.7953775507226533,96.97760902523996,3
34,2391160.213765436,350.7346198242732,271.2076646155752,0,0.5873458192286639,0.773256043989775,79.70574905700147,2
35,1754896.5858221594,202.3797298420777,181.83092861892823,0,0.7129790901002444,0.898464133541515,41.22026204487416,2
36,1897689.9983309782,242.87161947919105,202.0985778548548,4.230779113031961,0.674608706899774,0.8321210122789598,47.56368497994542,2
37,2228297.28219631,317.1703304279729,258.1957450208235,0,0.6300347282690717,0.8140602075623776,86.28977720942278,3
38,1036471.4228545805,137.37344359750622,110.4374214247248,2.334531917829358,0.633824214678454,0.8039211839829689,30.010362313411015,2
39,2861565.4971945267,357.5477661343624,312.66127941525525,0,0.6770387234190804,0.8744601673661714,68.68359053279961,2
40,1009369.7999322042,103.83107066984624,99.00053259157309,2.1473039470728827,0.6342803193707239,0.953476950135351,20.247659507321465,2
41,2454451.8380819866,349.4623625085301,274.5840988958183,0,0.6122130733652632,0.7857329668488002,80.81541984300644,2
42,2341804.9661680856,383.5782153467211,298.55048564757016,16.653549005185813,0.6419882085141273,0.7783301389462556,111.80470332699502,3
43,1480952.0429126243,163.14402555966313,148.7090039685864,0.7853088058103396,0.7408921929714275,0.9115197657924793,29.931838816454196,2
44,2222300.913963961,282.80188129398437,241.12768237034976,10.562760464608495,0.6539653311507397,0.8526381835476103,56.17520957158559,2
45,1533775.284433546,188.99035518254217,159.91040634670287,2.2050244389950535,0.7017437499246328,0.846129984740483,40.001072346964186,2
46,2775946.1573180323,408.1380169562963,335.92668009658115,0.05810040198711022,0.6033011363271586,0.8230712801560762,118.2247110372501,3
47,3908034.090649698,608.0858451119416,479.87327965616805,0,0.6200872170476635,0.7891538398954656,162.96660855451046,3
48,1304345.0322697575,146.55035691748094,133.42247405243637,0.6825704344260238,0.7255961481498308,0.910420669446499,27.706479719441802,2
49,1597615.4928999753,199.46021969004667,166.10766036757215,0,0.6534409810178786,0.8327859090183342,43.641589732872575,2
50,1447187.3505588437,211.24496302368465,159.81695813589846,6.90728425490139,0.6566808520227579,0.756548018226498,49.239404420618015,2
