仿真序号,NPV,总需求,总产量,地球补给,平均利用率,自给自足率,最终产能,产能扩张次数
43,7657664.755334043,18395.505189640895,11114.598115124489,5139.336260283635,0.5912836478192329,0.6042018417294394,1367.2682340782128,10
44,41694443.621678814,261019.16256772223,152000.50521640136,66163.31340581687,0.4247676697571553,0.5823346597281507,29586.448944173153,10
45,89537145.23453245,649478.8020800216,394964.81906899763,120416.49243852547,0.372623496875232,0.6081258045745032,74476.3924848469,10
46,38768245.83051307,182015.48121794537,131287.15955212514,30409.449855694318,0.4106905289784348,0.7212966648420519,16461.798012914624,10
47,74969172.7921431,378674.02307236876,270037.15545085934,64587.14717200831,0.4292362383662528,0.7131124370769216,33337.097769794564,11
48,9528312.715682628,43102.67339563975,24400.221080402844,10035.462666817328,0.4273497406950598,0.5660953058858562,4613.645173954541,9
49,-16495897.461661674,4886755.214897438,1786943.3241633354,2117005.1514962264,0.2846972147974014,0.36567072537535306,424986.6468370934,8
50,277010629.8525004,1988951.268502148,1277633.8144764982,362049.2240696462,0.37755961380535547,0.6423655695891768,193272.75487852603,12
51,24554045.345948126,119684.17108615636,80876.86089721395,19998.650557032845,0.4181261190123564,0.675752358588786,13202.190034132822,11
52,480535131.0871449,2677067.0821206514,1923121.4963975642,418137.27743110736,0.4019050503848952,0.718368810868256,294847.4737038348,12
53,37230367.176869445,474882.88873513974,231782.36771623974,156015.54798673032,0.3352948564992198,0.4880832163348669,53081.73442821767,9
54,66078438.96607954,246930.26712547726,174087.7453514586,40896.73325419083,0.4930175990536641,0.7050077229414576,28822.592165225007,14
55,29948760.728044793,189962.73252971502,124973.87312073316,44196.52452980761,0.4211399872579755,0.6578862677772023,18423.94449169802,10
56,22769837.891375955,124640.18878778015,86637.54955271352,21548.76121433363,0.40837688133325445,0.6951012381746934,16040.521070259034,13
57,53263926.347847685,203225.67751566492,164652.76008753508,25378.39796945868,0.46331233482276796,0.810196635092253,14899.030991985823,11
58,78796535.41071863,527374.785655873,330255.47197036346,111394.22705236351,0.39131019596994165,0.6262253732127886,56259.62815671002,10
59,105957583.33905897,411702.60675685044,326535.6558885797,51638.92277598957,0.4679487419036482,0.7931347786715135,36984.211667906406,12
60,392978205.25123364,4187465.150658533,2247736.728901977,823165.4170419809,0.3211520150787981,0.5367774173711014,514775.0632138987,10
61,60205586.79283567,794133.2955402925,402045.6305348221,250951.7921199656,0.33440307939642266,0.5062697066004371,88906.30708449951,10
62,45811444.75777986,491330.41745020094,223503.06196668447,164881.67327589064,0.3751939749795195,0.45489359915181266,47119.83393531046,9
63,90361177.55435549,483934.509311709,364068.49122120166,67485.44478743759,0.39313674828206585,0.7523094224857192,48496.50208118753,12
64,207190322.52295792,1740642.8836535956,1054659.4644053173,385860.01205175335,0.37763768876229653,0.6059022642206743,219108.66273140276,13
65,24511962.07561822,133302.45972518437,83873.78804042083,32940.075090368984,0.4260299633242557,0.6291991026522284,14431.074568429578,10
66,27265798.79204143,275031.1345874178,174742.3093518874,66580.12266028294,0.34134755760873303,0.6353546467167196,34929.53619109,11
67,127158138.39681615,4079313.101971443,1488152.7945249216,1362740.1074460256,0.27357819215707957,0.36480474955593134,342357.7645546738,7
68,338507311.1100458,1990769.9535060846,1452482.7902998484,267692.7037469668,0.39371519686133694,0.7296085555951751,239079.7930306868,14
69,23347626.413006805,255677.66476694527,115139.5620987607,70315.71107195444,0.3295679161793555,0.45033093603898666,25432.62678875653,9
70,28247385.136396743,175396.9704267314,90135.87400009137,36796.85684970714,0.4171956729648281,0.5138964132664072,13765.403761053594,9
71,141008642.1796665,844430.3774849235,569051.3287041293,116298.80960975414,0.3848849809751292,0.6738877992511457,101611.34236581983,13
72,58683702.211963125,328230.7584650424,167938.56129247296,105478.75528932035,0.4422407781492283,0.511647848232843,33285.5059130771,9
73,24214125.95207394,301234.2422134585,132422.29073763586,85918.78546531963,0.3486870531592793,0.43959906338868243,22225.280510592347,8
74,60459140.21042597,299175.52012001595,217769.39896643176,46720.23774240933,0.39945141944547813,0.7278984553250625,33468.63332879366,11
75,11967758.356381884,347431.07134730584,137045.07845657092,118414.78525012592,0.26945392030261567,0.39445256846235044,33749.98516900742,9
76,160617465.54131708,1977568.0469785016,1081232.1907792208,511496.4727630216,0.32499460343012243,0.5467484127442391,233993.9098239511,9
77,121593945.80861463,1304622.3079261545,650856.8791892057,445173.4543015462,0.3623782763074783,0.49888529058177516,140167.54700698072,9
78,94705666.08387944,755578.5756923252,437430.63609663304,187507.31145554277,0.39711213401370016,0.5789346735987345,88821.34364921637,10
79,232072815.93392074,1988345.154905608,1122795.9585307345,484795.4916313608,0.35759929050827816,0.5646886586871467,244144.1155848888,11
80,63093565.510034785,340624.6713466697,226452.67361986448,68234.76891683848,0.437595660044462,0.6648158300588655,41648.44507509195,12
81,16333782.128372578,71734.72472905461,56333.79890150726,9623.012065368897,0.42062471904438653,0.7853072429605417,6533.526883658037,11
82,51556078.97641731,221886.0745848132,128147.94894036578,44349.84804637893,0.45590928233390776,0.5775393934934966,20180.822019932486,10
83,17219105.030169394,254371.60349625236,104685.66629506211,99561.00266904407,0.3524730626480553,0.4115461979882689,21614.7891120642,8
84,30618735.129155565,110867.55625008253,87854.16640594091,12988.444734728684,0.47572883574950303,0.7924244871761166,10121.43778498633,14
85,64217301.14867579,323790.38605466555,216416.71730452965,65946.02245654943,0.460929927815351,0.6683852474483044,34840.08058920194,12
86,58163091.60510427,379382.2004003558,218717.8589116562,98263.74553379978,0.42423538345997364,0.5765105971783779,38528.89599564969,11
87,44842076.53386302,316413.51030310895,190387.43696401367,76697.22915215058,0.4063586154692036,0.6017045124957896,27224.214556868606,9
88,24793792.142008353,67743.08342643702,56405.18349906456,6725.7503311701175,0.5375501449769661,0.8326338372287938,5306.310862816898,14
89,91232767.11512722,535951.1306795197,385892.81007467554,88250.975495383,0.4016117537452007,0.7200149192434975,58381.26043024815,12
90,47560028.05248531,575548.3631274349,307612.5576647541,139174.11883366643,0.30234841501579657,0.5344686517623614,74124.56897270381,10
91,28021829.452458087,145681.88978803437,92021.08774234576,29740.603931091326,0.40563873434891634,0.6316577021085839,19312.88936732908,13
92,34789589.0798705,122370.40443307125,93977.17507522197,15905.769845069557,0.4806490825051604,0.7679730692286912,11768.215399356788,12
93,136000694.8034657,494097.8564330601,405287.3551900284,52770.12250369994,0.4690800588914738,0.820257262631813,34992.61736774609,11
94,30047239.238668766,597973.6837659031,260350.72931794845,233273.63230979996,0.34386432459103417,0.4353882727385567,44094.31440270964,8
95,21387771.957922943,109402.23490477163,80835.71042628045,17834.56802199693,0.403277773893117,0.7388853664337233,12048.869062211455,12
96,596482675.6524024,4783386.878695888,2692841.524450544,1261065.4187786328,0.3773520264479048,0.5629570830751417,413260.17787392985,9
97,29840695.225356974,246349.91918604774,137063.64166135978,68449.9370997711,0.37085663172234407,0.556377863302025,24974.868751623806,9
98,22129015.642904565,197175.9163705168,119814.30443341067,57057.06780083265,0.37278458480376814,0.6076518199528256,18259.88533302589,10
99,149493640.4434857,1515952.673580979,872738.2697304154,360649.10983385995,0.3471726278497912,0.5757028467576337,193852.74918062647,10
100,31922553.670387242,130234.44313405419,82492.6953679216,28601.932262263872,0.4983523010122041,0.6334168856007577,13180.795510072414,11
